timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
96.70;26.75;26;188741727_1;33.36;0.00;10.07;DEFAULT_VEHTYPE;-1.642637;42.812748
96.70;21.51;27;837666979#1_0;23.60;0.00;7.81;DEFAULT_VEHTYPE;-1.653756;42.807340
96.70;113.70;28;:1095024066_1_1;4.56;0.00;9.33;DEFAULT_VEHTYPE;-1.654337;42.809314
96.70;245.52;29;:250700884_2_0;0.33;0.00;7.67;DEFAULT_VEHTYPE;-1.661662;42.815202
96.70;292.99;3;189286906#1_1;55.91;0.00;22.98;DEFAULT_VEHTYPE;-1.650109;42.808048
96.70;95.93;30;1154811543#2_0;34.52;0.00;26.07;DEFAULT_VEHTYPE;-1.649559;42.808595
96.70;32.72;31;291428598_1;4.49;0.00;7.43;DEFAULT_VEHTYPE;-1.644077;42.808748
96.70;98.66;32;190097584_1;15.20;0.00;13.77;DEFAULT_VEHTYPE;-1.654496;42.815043
96.70;112.71;33;:267939078_2_1;10.88;0.00;11.79;DEFAULT_VEHTYPE;-1.652669;42.808770
96.70;36.73;34;:9139004086_0_2;3.62;0.00;0.00;DEFAULT_VEHTYPE;-1.659485;42.808196
96.70;311.78;35;:248199660_2_0;7.39;0.00;0.00;DEFAULT_VEHTYPE;-1.654516;42.813074
96.70;112.33;36;4801499#0_0;18.51;0.00;8.00;DEFAULT_VEHTYPE;-1.644466;42.808807
96.70;37.55;37;188258542#1_1;18.80;0.00;12.93;DEFAULT_VEHTYPE;-1.655550;42.811744
96.70;2.06;38;4806288#1_1;135.18;0.00;25.42;DEFAULT_VEHTYPE;-1.644062;42.807901
96.70;282.95;39;23817726_0;39.96;0.00;7.47;DEFAULT_VEHTYPE;-1.645312;42.806569
96.70;329.55;4;189287749_1;4.35;0.00;11.41;DEFAULT_VEHTYPE;-1.643855;42.809944
96.70;298.00;40;:304285310_1_0;4.76;0.00;9.47;DEFAULT_VEHTYPE;-1.652684;42.807444
96.70;242.69;41;23217818#1_0;41.29;0.00;7.86;DEFAULT_VEHTYPE;-1.643951;42.815475
96.70;50.96;42;27710537#0_0;19.31;0.00;8.99;DEFAULT_VEHTYPE;-1.654234;42.808392
96.70;36.12;43;:1147574039_0_1;3.63;0.00;0.00;DEFAULT_VEHTYPE;-1.657431;42.810025
96.70;216.05;44;101360285#0_1;7.22;0.00;0.00;DEFAULT_VEHTYPE;-1.652950;42.814319
96.70;316.05;45;:286056217_1_1;11.21;0.00;6.81;DEFAULT_VEHTYPE;-1.659279;42.808407
96.70;286.66;46;99206459_0;105.64;0.00;18.06;DEFAULT_VEHTYPE;-1.647043;42.806947
96.70;40.96;47;23060008#6_0;24.60;0.00;11.91;DEFAULT_VEHTYPE;-1.659938;42.813941
96.70;37.40;49;1192487312#3_1;13.89;0.00;11.69;DEFAULT_VEHTYPE;-1.661490;42.806292
96.70;105.46;5;:248796500_0_0;0.35;0.00;9.06;DEFAULT_VEHTYPE;-1.647659;42.807117
96.70;112.76;7;134780131#2_1;31.19;0.00;7.35;DEFAULT_VEHTYPE;-1.655411;42.809672
96.70;170.75;9;23707814#1_0;15.48;0.00;13.96;DEFAULT_VEHTYPE;-1.657722;42.814416
96.80;37.57;0;188258542#1_0;32.73;0.00;13.78;DEFAULT_VEHTYPE;-1.655413;42.811825
96.80;289.53;1;274799315#4_2;103.22;0.00;13.00;DEFAULT_VEHTYPE;-1.652099;42.814329
96.80;349.54;10;87398618#0_0;41.70;0.00;13.20;DEFAULT_VEHTYPE;-1.654660;42.815925
96.80;308.03;12;189754933#0_0;11.65;0.00;14.54;DEFAULT_VEHTYPE;-1.653573;42.810220
96.80;253.32;13;189286902_0;22.36;0.00;12.48;DEFAULT_VEHTYPE;-1.647726;42.807458
96.80;122.44;14;:1170453538_4_0;9.20;0.00;0.00;DEFAULT_VEHTYPE;-1.652643;42.814338
96.80;79.35;15;56496809#2_2;42.94;0.00;13.84;DEFAULT_VEHTYPE;-1.655871;42.814944
96.80;112.09;16;134780131#0_0;32.19;0.00;7.20;DEFAULT_VEHTYPE;-1.656463;42.809985
96.80;205.12;17;27710659#0_0;12.46;0.00;7.81;DEFAULT_VEHTYPE;-1.653729;42.808874
96.80;161.01;18;163498800#1_1;11.41;0.00;7.73;DEFAULT_VEHTYPE;-1.645977;42.813579
96.80;285.78;19;:248199647_5_0;2.56;0.00;8.22;DEFAULT_VEHTYPE;-1.657090;42.810441
96.80;120.22;2;:254788771_2_0;0.17;0.00;8.67;DEFAULT_VEHTYPE;-1.650258;42.806381
96.80;38.28;20;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
96.80;47.13;21;:304285415_0_0;0.60;0.00;7.64;DEFAULT_VEHTYPE;-1.653400;42.808924
96.80;352.39;22;33084815#4_0;19.29;0.00;8.10;DEFAULT_VEHTYPE;-1.643037;42.814183
96.80;112.65;23;:267939078_2_0;4.49;0.00;8.31;DEFAULT_VEHTYPE;-1.652756;42.808767
96.80;153.04;24;:1944581278_0_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;-1.659525;42.808560
96.80;36.10;25;1192487319#0_0;3.71;0.00;0.00;DEFAULT_VEHTYPE;-1.659120;42.808443
96.80;23.58;26;:196305225_3_0;0.28;0.00;10.16;DEFAULT_VEHTYPE;-1.642596;42.812748
96.80;21.51;27;837666979#1_0;24.38;0.00;7.79;DEFAULT_VEHTYPE;-1.653753;42.807346
96.80;113.62;28;:1095024066_1_1;5.49;0.00;9.37;DEFAULT_VEHTYPE;-1.654327;42.809310
96.80;241.10;29;:250700884_2_0;1.09;0.00;7.64;DEFAULT_VEHTYPE;-1.661669;42.815198
96.80;292.99;3;189286906#1_1;58.23;0.00;23.18;DEFAULT_VEHTYPE;-1.650135;42.808056
96.80;95.93;30;1154811543#2_0;37.13;0.00;26.10;DEFAULT_VEHTYPE;-1.649527;42.808592
96.80;32.62;31;:4341374735_2_1;0.24;0.00;7.65;DEFAULT_VEHTYPE;-1.644072;42.808754
96.80;98.66;32;190097584_1;16.60;0.00;13.96;DEFAULT_VEHTYPE;-1.654479;42.815041
96.80;112.70;33;:267939078_2_0;12.08;0.00;12.03;DEFAULT_VEHTYPE;-1.652671;42.808739
96.80;36.73;34;:9139004086_0_2;3.62;0.00;0.00;DEFAULT_VEHTYPE;-1.659485;42.808196
96.80;311.78;35;:248199660_2_0;7.39;0.00;0.00;DEFAULT_VEHTYPE;-1.654516;42.813074
96.80;112.33;36;4801499#0_0;19.32;0.00;8.10;DEFAULT_VEHTYPE;-1.644457;42.808804
96.80;37.55;37;188258542#1_1;20.11;0.00;13.08;DEFAULT_VEHTYPE;-1.655540;42.811754
96.80;2.06;38;4806288#1_1;137.74;0.00;25.63;DEFAULT_VEHTYPE;-1.644060;42.807924
96.80;282.95;39;23817726_0;40.70;0.00;7.47;DEFAULT_VEHTYPE;-1.645321;42.806571
96.80;328.81;4;189287749_1;5.48;0.00;11.36;DEFAULT_VEHTYPE;-1.643862;42.809953
96.80;298.01;40;:304285310_1_0;5.66;0.00;9.02;DEFAULT_VEHTYPE;-1.652694;42.807448
96.80;242.69;41;23217818#1_0;42.09;0.00;7.95;DEFAULT_VEHTYPE;-1.643959;42.815472
96.80;50.96;42;27710537#0_0;20.21;0.00;9.01;DEFAULT_VEHTYPE;-1.654226;42.808397
96.80;36.12;43;:1147574039_0_1;3.63;0.00;0.00;DEFAULT_VEHTYPE;-1.657431;42.810025
96.80;216.05;44;101360285#0_1;7.22;0.00;0.00;DEFAULT_VEHTYPE;-1.652950;42.814319
96.80;316.58;45;:286056217_1_1;11.85;0.00;6.36;DEFAULT_VEHTYPE;-1.659284;42.808411
96.80;286.66;46;99206459_0;107.40;0.00;17.61;DEFAULT_VEHTYPE;-1.647063;42.806952
96.80;40.96;47;23060008#6_0;25.81;0.00;12.08;DEFAULT_VEHTYPE;-1.659929;42.813949
96.80;37.40;49;1192487312#3_1;15.07;0.00;11.80;DEFAULT_VEHTYPE;-1.661481;42.806300
96.80;103.46;5;:248796500_0_0;1.27;0.00;9.17;DEFAULT_VEHTYPE;-1.647648;42.807115
96.80;112.76;7;134780131#2_1;31.93;0.00;7.32;DEFAULT_VEHTYPE;-1.655403;42.809669
96.80;170.75;9;23707814#1_0;16.90;0.00;14.13;DEFAULT_VEHTYPE;-1.657719;42.814404
96.90;37.57;0;188258542#1_0;34.13;0.00;14.01;DEFAULT_VEHTYPE;-1.655403;42.811835
96.90;289.53;1;274799315#4_2;104.52;0.00;12.98;DEFAULT_VEHTYPE;-1.652114;42.814333
96.90;349.54;10;87398618#0_0;43.05;0.00;13.46;DEFAULT_VEHTYPE;-1.654663;42.815937
96.90;308.03;12;189754933#0_0;13.11;0.00;14.52;DEFAULT_VEHTYPE;-1.653586;42.810228
96.90;245.88;13;:248796506_3_0;1.03;0.00;12.40;DEFAULT_VEHTYPE;-1.647739;42.807452
96.90;122.44;14;:1170453538_4_0;9.20;0.00;0.00;DEFAULT_VEHTYPE;-1.652643;42.814338
96.90;79.35;15;56496809#2_2;44.34;0.00;14.07;DEFAULT_VEHTYPE;-1.655854;42.814946
96.90;112.09;16;134780131#0_0;32.92;0.00;7.26;DEFAULT_VEHTYPE;-1.656454;42.809982
96.90;206.17;17;27710659#0_0;13.24;0.00;7.80;DEFAULT_VEHTYPE;-1.653734;42.808868
96.90;161.01;18;163498800#1_1;12.18;0.00;7.75;DEFAULT_VEHTYPE;-1.645974;42.813572
96.90;274.69;19;:248199647_5_0;3.40;0.00;8.41;DEFAULT_VEHTYPE;-1.657100;42.810438
96.90;121.90;2;:254788771_2_0;1.03;0.00;8.59;DEFAULT_VEHTYPE;-1.650250;42.806376
96.90;38.28;20;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
96.90;47.78;21;:304285415_0_0;1.35;0.00;7.57;DEFAULT_VEHTYPE;-1.653393;42.808928
96.90;352.39;22;33084815#4_0;20.09;0.00;8.02;DEFAULT_VEHTYPE;-1.643038;42.814190
96.90;112.70;23;:267939078_2_0;5.31;0.00;8.21;DEFAULT_VEHTYPE;-1.652747;42.808764
96.90;153.04;24;:1944581278_0_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;-1.659525;42.808560
96.90;36.10;25;1192487319#0_0;3.71;0.00;0.00;DEFAULT_VEHTYPE;-1.659120;42.808443
96.90;20.70;26;:196305225_3_0;1.29;0.00;10.07;DEFAULT_VEHTYPE;-1.642592;42.812757
96.90;21.51;27;837666979#1_0;25.17;0.00;7.85;DEFAULT_VEHTYPE;-1.653749;42.807353
96.90;113.54;28;134780131#5_1;0.28;0.00;9.34;DEFAULT_VEHTYPE;-1.654316;42.809307
96.90;236.70;29;:250700884_2_0;1.86;0.00;7.67;DEFAULT_VEHTYPE;-1.661677;42.815193
96.90;292.99;3;189286906#1_1;60.56;0.00;23.33;DEFAULT_VEHTYPE;-1.650161;42.808065
96.90;95.93;30;1154811543#2_0;39.75;0.00;26.14;DEFAULT_VEHTYPE;-1.649495;42.808589
96.90;32.96;31;:4341374735_2_1;1.02;0.00;7.80;DEFAULT_VEHTYPE;-1.644067;42.808759
96.90;98.66;32;190097584_1;18.02;0.00;14.22;DEFAULT_VEHTYPE;-1.654462;42.815039
96.90;112.70;33;:267939078_2_0;13.31;0.00;12.28;DEFAULT_VEHTYPE;-1.652657;42.808735
96.90;36.73;34;:9139004086_0_2;3.62;0.00;0.00;DEFAULT_VEHTYPE;-1.659485;42.808196
96.90;311.78;35;:248199660_2_0;7.39;0.00;0.00;DEFAULT_VEHTYPE;-1.654516;42.813074
96.90;112.33;36;4801499#0_0;20.12;0.00;8.04;DEFAULT_VEHTYPE;-1.644448;42.808802
96.90;37.55;37;188258542#1_1;21.44;0.00;13.30;DEFAULT_VEHTYPE;-1.655530;42.811763
96.90;2.06;38;4806288#1_1;140.33;0.00;25.88;DEFAULT_VEHTYPE;-1.644059;42.807948
96.90;282.95;39;23817726_0;41.45;0.00;7.43;DEFAULT_VEHTYPE;-1.645329;42.806573
96.90;328.81;4;189287749_1;6.63;0.00;11.44;DEFAULT_VEHTYPE;-1.643869;42.809962
96.90;298.01;40;837666980#0_0;0.30;0.00;8.58;DEFAULT_VEHTYPE;-1.652703;42.807452
96.90;242.69;41;23217818#1_0;42.88;0.00;7.91;DEFAULT_VEHTYPE;-1.643968;42.815469
96.90;50.96;42;27710537#0_0;21.12;0.00;9.08;DEFAULT_VEHTYPE;-1.654217;42.808402
96.90;36.12;43;:1147574039_0_1;3.63;0.00;0.00;DEFAULT_VEHTYPE;-1.657431;42.810025
96.90;216.05;44;101360285#0_1;7.22;0.00;0.00;DEFAULT_VEHTYPE;-1.652950;42.814319
96.90;317.14;45;83338109_1;0.06;0.00;5.91;DEFAULT_VEHTYPE;-1.659289;42.808415
96.90;286.66;46;99206459_0;109.11;0.00;17.16;DEFAULT_VEHTYPE;-1.647083;42.806957
96.90;40.96;47;23060008#6_0;27.03;0.00;12.24;DEFAULT_VEHTYPE;-1.659919;42.813957
96.90;37.40;49;1192487312#3_1;16.24;0.00;11.72;DEFAULT_VEHTYPE;-1.661473;42.806308
96.90;102.07;5;:248796500_0_0;2.18;0.00;9.12;DEFAULT_VEHTYPE;-1.647637;42.807113
96.90;112.76;7;134780131#2_1;32.66;0.00;7.29;DEFAULT_VEHTYPE;-1.655395;42.809666
96.90;170.75;9;23707814#1_0;18.33;0.00;14.31;DEFAULT_VEHTYPE;-1.657717;42.814391
97.00;37.57;0;188258542#1_0;35.55;0.00;14.15;DEFAULT_VEHTYPE;-1.655392;42.811844
97.00;289.53;1;274799315#4_2;105.81;0.00;12.92;DEFAULT_VEHTYPE;-1.652129;42.814337
97.00;349.54;10;87398618#0_0;44.41;0.00;13.60;DEFAULT_VEHTYPE;-1.654666;42.815949
97.00;308.03;12;189754933#0_0;14.55;0.00;14.44;DEFAULT_VEHTYPE;-1.653600;42.810236
97.00;238.61;13;:248796506_3_0;2.27;0.00;12.37;DEFAULT_VEHTYPE;-1.647751;42.807446
97.00;122.44;14;:1170453538_4_0;9.20;0.00;0.00;DEFAULT_VEHTYPE;-1.652643;42.814338
97.00;79.35;15;56496809#2_2;45.77;0.00;14.29;DEFAULT_VEHTYPE;-1.655837;42.814948
97.00;112.09;16;134780131#0_0;33.64;0.00;7.21;DEFAULT_VEHTYPE;-1.656446;42.809979
97.00;207.23;17;27710659#0_0;14.02;0.00;7.81;DEFAULT_VEHTYPE;-1.653739;42.808862
97.00;161.01;18;163498800#1_1;12.95;0.00;7.68;DEFAULT_VEHTYPE;-1.645971;42.813565
97.00;261.65;19;:248199647_5_0;4.25;0.00;8.52;DEFAULT_VEHTYPE;-1.657108;42.810434
97.00;124.46;2;:254788771_2_0;1.89;0.00;8.57;DEFAULT_VEHTYPE;-1.650242;42.806371
97.00;38.28;20;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
97.00;48.44;21;:304285415_0_0;2.11;0.00;7.54;DEFAULT_VEHTYPE;-1.653385;42.808933
97.00;352.39;22;33084815#4_0;20.91;0.00;8.11;DEFAULT_VEHTYPE;-1.643039;42.814198
97.00;112.70;23;:267939078_2_0;6.16;0.00;8.42;DEFAULT_VEHTYPE;-1.652737;42.808761
97.00;153.04;24;:1944581278_0_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;-1.659525;42.808560
97.00;36.10;25;1192487319#0_0;3.71;0.00;0.00;DEFAULT_VEHTYPE;-1.659120;42.808443
97.00;17.76;26;:196305225_3_0;2.30;0.00;10.14;DEFAULT_VEHTYPE;-1.642588;42.812766
97.00;21.51;27;837666979#1_0;25.95;0.00;7.87;DEFAULT_VEHTYPE;-1.653745;42.807359
97.00;113.26;28;134780131#5_1;1.22;0.00;9.41;DEFAULT_VEHTYPE;-1.654306;42.809304
97.00;232.35;29;:250700884_2_0;2.63;0.00;7.74;DEFAULT_VEHTYPE;-1.661684;42.815189
97.00;292.99;3;189286906#1_1;62.91;0.00;23.48;DEFAULT_VEHTYPE;-1.650188;42.808073
97.00;95.93;30;1154811543#2_0;42.36;0.00;26.13;DEFAULT_VEHTYPE;-1.649464;42.808586
97.00;33.30;31;:4341374735_2_1;1.82;0.00;7.95;DEFAULT_VEHTYPE;-1.644061;42.808765
97.00;98.66;32;190097584_1;19.46;0.00;14.45;DEFAULT_VEHTYPE;-1.654444;42.815036
97.00;112.82;33;189609904#0_0;0.85;0.00;12.47;DEFAULT_VEHTYPE;-1.652643;42.808730
97.00;36.73;34;:9139004086_0_2;3.62;0.00;0.00;DEFAULT_VEHTYPE;-1.659485;42.808196
97.00;311.78;35;:248199660_2_0;7.39;0.00;0.00;DEFAULT_VEHTYPE;-1.654516;42.813074
97.00;112.33;36;4801499#0_0;20.93;0.00;8.07;DEFAULT_VEHTYPE;-1.644439;42.808799
97.00;37.55;37;188258542#1_1;22.78;0.00;13.46;DEFAULT_VEHTYPE;-1.655520;42.811773
97.00;2.06;38;4806288#1_1;142.94;0.00;26.11;DEFAULT_VEHTYPE;-1.644057;42.807971
97.00;282.95;39;23817726_0;42.20;0.00;7.49;DEFAULT_VEHTYPE;-1.645338;42.806574
97.00;328.81;4;189287749_1;7.76;0.00;11.36;DEFAULT_VEHTYPE;-1.643876;42.809971
97.00;298.03;40;837666980#0_0;1.15;0.00;8.54;DEFAULT_VEHTYPE;-1.652712;42.807456
97.00;242.69;41;23217818#1_0;43.67;0.00;7.97;DEFAULT_VEHTYPE;-1.643977;42.815466
97.00;50.96;42;27710537#0_0;22.02;0.00;9.04;DEFAULT_VEHTYPE;-1.654208;42.808407
97.00;36.12;43;:1147574039_0_1;3.63;0.00;0.00;DEFAULT_VEHTYPE;-1.657431;42.810025
97.00;216.05;44;101360285#0_1;7.22;0.00;0.00;DEFAULT_VEHTYPE;-1.652950;42.814319
97.00;317.08;45;:254788778_5_0;0.40;0.00;5.46;DEFAULT_VEHTYPE;-1.659294;42.808418
97.00;286.66;46;99206459_0;110.78;0.00;16.72;DEFAULT_VEHTYPE;-1.647103;42.806961
97.00;40.96;47;23060008#6_0;28.27;0.00;12.39;DEFAULT_VEHTYPE;-1.659908;42.813966
97.00;37.40;49;1192487312#3_1;17.42;0.00;11.75;DEFAULT_VEHTYPE;-1.661464;42.806317
97.00;103.74;5;:248796500_0_0;3.09;0.00;9.14;DEFAULT_VEHTYPE;-1.647627;42.807109
97.00;112.76;7;134780131#2_1;33.38;0.00;7.29;DEFAULT_VEHTYPE;-1.655387;42.809664
97.00;170.75;9;23707814#1_0;19.78;0.00;14.56;DEFAULT_VEHTYPE;-1.657714;42.814378
97.10;37.57;0;188258542#1_0;36.98;0.00;14.36;DEFAULT_VEHTYPE;-1.655381;42.811855
97.10;289.53;1;274799315#4_2;107.11;0.00;13.00;DEFAULT_VEHTYPE;-1.652144;42.814341
97.10;349.54;10;87398618#0_0;45.79;0.00;13.84;DEFAULT_VEHTYPE;-1.654669;42.815961
97.10;308.03;12;189754933#0_0;16.00;0.00;14.50;DEFAULT_VEHTYPE;-1.653614;42.810244
97.10;237.18;13;:248796506_3_0;3.51;0.00;12.47;DEFAULT_VEHTYPE;-1.647764;42.807440
97.10;122.44;14;:1170453538_4_0;9.20;0.00;0.00;DEFAULT_VEHTYPE;-1.652643;42.814338
97.10;79.35;15;56496809#2_2;47.22;0.00;14.48;DEFAULT_VEHTYPE;-1.655819;42.814950
97.10;112.09;16;134780131#0_0;34.37;0.00;7.26;DEFAULT_VEHTYPE;-1.656438;42.809977
97.10;208.27;17;27710659#0_0;14.80;0.00;7.79;DEFAULT_VEHTYPE;-1.653744;42.808856
97.10;161.01;18;163498800#1_1;13.73;0.00;7.79;DEFAULT_VEHTYPE;-1.645968;42.813559
97.10;249.28;19;:248199647_5_0;5.10;0.00;8.44;DEFAULT_VEHTYPE;-1.657116;42.810429
97.10;128.90;2;:254788771_2_0;2.76;0.00;8.67;DEFAULT_VEHTYPE;-1.650236;42.806364
97.10;38.28;20;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
97.10;50.17;21;:304285415_0_0;2.87;0.00;7.65;DEFAULT_VEHTYPE;-1.653377;42.808936
97.10;352.39;22;33084815#4_0;21.72;0.00;8.11;DEFAULT_VEHTYPE;-1.643041;42.814205
97.10;112.70;23;:267939078_2_0;7.01;0.00;8.57;DEFAULT_VEHTYPE;-1.652728;42.808758
97.10;153.04;24;:1944581278_0_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;-1.659525;42.808560
97.10;36.10;25;1192487319#0_0;3.71;0.00;0.00;DEFAULT_VEHTYPE;-1.659120;42.808443
97.10;17.22;26;:196305225_3_0;3.32;0.00;10.17;DEFAULT_VEHTYPE;-1.642583;42.812775
97.10;21.51;27;837666979#1_0;26.73;0.00;7.83;DEFAULT_VEHTYPE;-1.653742;42.807366
97.10;113.00;28;134780131#5_1;2.15;0.00;9.31;DEFAULT_VEHTYPE;-1.654295;42.809300
97.10;229.88;29;:250700884_2_0;3.40;0.00;7.72;DEFAULT_VEHTYPE;-1.661691;42.815184
97.10;292.99;3;189286906#1_1;65.28;0.00;23.65;DEFAULT_VEHTYPE;-1.650214;42.808082
97.10;95.93;30;1154811543#2_0;44.98;0.00;26.18;DEFAULT_VEHTYPE;-1.649432;42.808583
97.10;33.66;31;:4341374735_2_1;2.63;0.00;8.09;DEFAULT_VEHTYPE;-1.644056;42.808771
97.10;99.89;32;:1124798272_2_1;0.04;0.00;14.63;DEFAULT_VEHTYPE;-1.654426;42.815033
97.10;112.99;33;189609904#0_0;2.12;0.00;12.66;DEFAULT_VEHTYPE;-1.652629;42.808726
97.10;36.73;34;:9139004086_0_2;3.62;0.00;0.00;DEFAULT_VEHTYPE;-1.659485;42.808196
97.10;311.78;35;:248199660_2_0;7.39;0.00;0.00;DEFAULT_VEHTYPE;-1.654516;42.813074
97.10;112.33;36;4801499#0_0;21.73;0.00;8.04;DEFAULT_VEHTYPE;-1.644430;42.808796
97.10;37.55;37;188258542#1_1;24.14;0.00;13.63;DEFAULT_VEHTYPE;-1.655509;42.811782
97.10;2.06;38;4806288#1_1;145.57;0.00;26.31;DEFAULT_VEHTYPE;-1.644055;42.807995
97.10;282.95;39;23817726_0;42.94;0.00;7.47;DEFAULT_VEHTYPE;-1.645347;42.806576
97.10;328.81;4;189287749_1;8.90;0.00;11.35;DEFAULT_VEHTYPE;-1.643883;42.809980
97.10;298.05;40;837666980#0_0;2.01;0.00;8.55;DEFAULT_VEHTYPE;-1.652721;42.807459
97.10;242.69;41;23217818#1_0;44.47;0.00;7.94;DEFAULT_VEHTYPE;-1.643986;42.815462
97.10;50.96;42;27710537#0_0;22.92;0.00;8.98;DEFAULT_VEHTYPE;-1.654200;42.808412
97.10;36.12;43;:1147574039_0_1;3.63;0.00;0.00;DEFAULT_VEHTYPE;-1.657431;42.810025
97.10;216.05;44;101360285#0_1;7.22;0.00;0.00;DEFAULT_VEHTYPE;-1.652950;42.814319
97.10;316.64;45;:254788778_5_0;0.95;0.00;5.43;DEFAULT_VEHTYPE;-1.659299;42.808421
97.10;286.66;46;99206459_0;112.41;0.00;16.27;DEFAULT_VEHTYPE;-1.647122;42.806966
97.10;40.96;47;23060008#6_0;29.51;0.00;12.45;DEFAULT_VEHTYPE;-1.659898;42.813974
97.10;37.40;49;1192487312#3_1;18.59;0.00;11.69;DEFAULT_VEHTYPE;-1.661455;42.806325
97.10;109.41;5;:248796500_0_0;4.00;0.00;9.06;DEFAULT_VEHTYPE;-1.647619;42.807104
97.10;112.76;7;134780131#2_1;34.12;0.00;7.32;DEFAULT_VEHTYPE;-1.655379;42.809661
97.10;170.75;9;23707814#1_0;21.26;0.00;14.77;DEFAULT_VEHTYPE;-1.657712;42.814365
97.20;37.57;0;188258542#1_0;38.43;0.00;14.50;DEFAULT_VEHTYPE;-1.655370;42.811865
97.20;289.53;1;274799315#4_2;108.41;0.00;12.93;DEFAULT_VEHTYPE;-1.652159;42.814345
97.20;349.54;10;87398618#0_0;47.20;0.00;14.03;DEFAULT_VEHTYPE;-1.654671;42.815974
97.20;308.03;12;189754933#0_0;17.45;0.00;14.45;DEFAULT_VEHTYPE;-1.653628;42.810252
97.20;235.97;13;:248796506_3_0;4.76;0.00;12.44;DEFAULT_VEHTYPE;-1.647777;42.807433
97.20;122.44;14;:1170453538_4_0;9.20;0.00;0.00;DEFAULT_VEHTYPE;-1.652643;42.814338
97.20;79.35;15;56496809#2_2;48.69;0.00;14.69;DEFAULT_VEHTYPE;-1.655801;42.814952
97.20;112.09;16;134780131#0_0;35.09;0.00;7.28;DEFAULT_VEHTYPE;-1.656430;42.809974
97.20;208.87;17;27710659#0_0;15.58;0.00;7.80;DEFAULT_VEHTYPE;-1.653748;42.808850
97.20;161.01;18;163498800#1_1;14.50;0.00;7.71;DEFAULT_VEHTYPE;-1.645965;42.813552
97.20;240.67;19;:248199647_5_0;5.95;0.00;8.53;DEFAULT_VEHTYPE;-1.657124;42.810424
97.20;133.90;2;:254788771_2_0;3.61;0.00;8.57;DEFAULT_VEHTYPE;-1.650231;42.806357
97.20;38.28;20;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
97.20;52.54;21;:304285415_0_0;3.63;0.00;7.57;DEFAULT_VEHTYPE;-1.653369;42.808939
97.20;352.39;22;33084815#4_0;22.53;0.00;8.10;DEFAULT_VEHTYPE;-1.643042;42.814212
97.20;112.70;23;:267939078_2_0;7.89;0.00;8.77;DEFAULT_VEHTYPE;-1.652718;42.808754
97.20;153.04;24;:1944581278_0_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;-1.659525;42.808560
97.20;36.10;25;1192487319#0_0;3.71;0.00;0.00;DEFAULT_VEHTYPE;-1.659120;42.808443
97.20;16.89;26;:196305225_3_0;4.34;0.00;10.18;DEFAULT_VEHTYPE;-1.642580;42.812785
97.20;21.51;27;837666979#1_0;27.52;0.00;7.82;DEFAULT_VEHTYPE;-1.653738;42.807372
97.20;112.73;28;134780131#5_1;3.08;0.00;9.31;DEFAULT_VEHTYPE;-1.654285;42.809297
97.20;229.32;29;:250700884_2_0;4.17;0.00;7.64;DEFAULT_VEHTYPE;-1.661698;42.815180
97.20;292.99;3;189286906#1_1;67.66;0.00;23.88;DEFAULT_VEHTYPE;-1.650241;42.808091
97.20;95.93;30;1154811543#2_0;47.55;0.00;25.76;DEFAULT_VEHTYPE;-1.649401;42.808581
97.20;34.03;31;:4341374735_2_1;3.46;0.00;8.31;DEFAULT_VEHTYPE;-1.644050;42.808776
97.20;102.09;32;:1124798272_2_1;1.52;0.00;14.85;DEFAULT_VEHTYPE;-1.654409;42.815029
97.20;113.10;33;:1147573964_0_0;0.83;0.00;12.88;DEFAULT_VEHTYPE;-1.652615;42.808721
97.20;36.73;34;:9139004086_0_2;3.62;0.00;0.00;DEFAULT_VEHTYPE;-1.659485;42.808196
97.20;311.78;35;:248199660_2_0;7.39;0.00;0.00;DEFAULT_VEHTYPE;-1.654516;42.813074
97.20;112.33;36;4801499#0_0;22.54;0.00;8.10;DEFAULT_VEHTYPE;-1.644420;42.808793
97.20;37.55;37;188258542#1_1;25.53;0.00;13.88;DEFAULT_VEHTYPE;-1.655499;42.811792
97.20;2.06;38;4806288#1_1;148.22;0.00;26.53;DEFAULT_VEHTYPE;-1.644054;42.808019
97.20;282.95;39;23817726_0;43.69;0.00;7.42;DEFAULT_VEHTYPE;-1.645356;42.806577
97.20;327.40;4;189287749_1;10.04;0.00;11.41;DEFAULT_VEHTYPE;-1.643892;42.809988
97.20;298.07;40;837666980#0_0;2.86;0.00;8.52;DEFAULT_VEHTYPE;-1.652731;42.807463
